channelId,channelViewCount,subscriberCount,videoCount
UCW6J17hZ_Vgr6cQgd_kHt5A,267535500,830000,1667
UCYFQ33UIPERYx8-ZHucZbDA,54032405,724000,261
UCVw53aJ3vv5SJ-QsEfkpqEw,3219719,16300,255
UCXUJJNoP1QupwsYIWFXmsZg,440349274,4400000,644
UCaQSlfXVJAOE7wJYSIfOM9g,46080998,240000,2408
UC_dzE9mydhQuQ0NwmXByDtA,1393154,16300,145
UCaPa78XJgS-BrTxsVYHPA6A,84190240,424000,589
UCZbp-wYt5PiIkGmoEZ6ChmQ,962178946,1790000,3067
UC_uvNJNLvhep7xJ1XGVWDIg,11309841,67800,651
UC_3c7OVSqos7zLsa3Ulfq4w,52258642,119000,3000
UCaybrunQi8xWgPMgv1AYBHw,118643112,705000,789
UC_9H4QOc7C9Dz1nQaQL-24Q,127218168,874000,501
UCZukBGQ5kNu_tiSvWg_haaA,911615,22000,29
UCa50gARNngimZ2kKWOIzxBQ,1182093,5850,19
UC_2SPyd8xDLpmPdSPLPkmgA,8778030,221000,11
UCa8g_5cRhATCMNMI7xlLJzQ,43657517,431000,402
UCYzmPRur1zd-wr8ObkWtJ5A,13719883,98500,136
UC_bXJnsgwOqEPA_-6N6faKw,447902763,2610000,4037
UCbXnLcJgwHW3huOazCfd8RQ,771576,15300,150
UCZxPrEAHOkNdS2FkaLIGniw,75155070,657000,205
UC_PBBntDMmtWCoq_goepHBg,70227,279,18
UCe3vka45WHd1DVNt9nKufCQ,64181,39,2
UCcak_xG5rt09b1CR4DUDvVA,61019770,263000,3001
UCeIUDBrc4AHM8W8NAPiWbZA,113808833,543000,393
UCcXtyjK8wagT5LWS5bBgPPQ,18477685,210000,281
UCf4pkVHnnWTqUbjxZgFzvfw,182212822,584000,850
UCduhwnJyOIV6-l7J5mPuEYw,3615246,30800,157
UCcuOFVNmW6Ctfb4BNaZzbWA,1879509,16900,106
UCeCnva3vYGh_isnOvW4Up6Q,29049809,474000,187
UCekj-N41yVma9Z5oxbl7G8Q,4814629,23500,513
UCddiUEpeqJcYeBxX1IVBKvQ,872571105,3070000,3947
UCbpFYIJJnJ1Yh2uF8ZE3t8g,31705496,168000,366
UCdufkvMrmyR1TMhDG8PhsJw,259257551,484000,5548
UCeLdIR8bZ2nk7O2KLYs5fVw,5558408,33100,161
UCeNM2cr0tcisyZ15OtsNldg,142568938,912000,2113
UCfJcxY7o1UjUQE4oObwritw,48229350,376000,148
UCd1acuVNi3-mbVXoVgnWYRQ,425106,15200,49
UCeAB8_SpJPf-xLP4VqHk6TQ,46539418,153000,529
UCgl4mMudw205_I9_jQvG5eA,89251620,695000,1183
UCgkO1Ti89UyZSr45NsEZe2w,88336952,471000,682
UChYs-_zjKRYhdMddjx-NPLw,56035078,458000,348
UCheoCqHDwPcfS9Jrgz8siQw,166984367,1440000,1385
UCgQgMOBZOJ1ZDtCZ4hwP1uQ,665002916,1790000,909
UCfNrhQ76B062eJP4mTM2GKQ,119794157,629000,1739
UChiy6ot96sIB3RYiuXUCocg,18028555,162000,165
UCfw2hvuj40AChU7n-N-PRHA,152093685,623000,237
UChrcTcRe_lxlbnVkJ3mMzng,1793636,37000,292
UCfwLCsZhix155PAoFTBb-oQ,21688078,91600,762
UChGzG7Rdx2y0JqmniVbOq5A,21692438,722000,52
UCg8JqffxkaUklgCZuE0cKQg,52725,104,15
UChhvGpaooo0ia0-xKkeKQQA,48632674,416000,204
UChvvyNRc5Z2qM6QkVAgGmyQ,8322067,87200,294
UCfMgDw34gQ2cu2GfLAjMUjA,479731,6140,133
UClQzV_rK1O5AJffuDXxU6uA,243333,1850,67
UClVIlK8QHZ2PFkXF97bA0lg,392905302,1800000,2807
UCiydpeZNiIQ7WyVO2VlAgOQ,2687256,21900,195
UCil-hdiF3Nv8YWhEoROc78A,888712,23000,23
UCibISIUAQA-V4tyoHU5nilw,36231507,164000,566
UClDUBCkfg3IFFZSpQFR9tmg,10048302,91400,205
UClozNP-QPyVatzpGKC25s0A,51148097,437000,352
UCkS6JFI93avrehgaJRTx5nA,89421,444,15
UCkWbw_sbTZVbBKQtzsswFBg,1178400,6430,293
UCmArFxfDybtCbo0Fa0Z2xxA,71802973,520000,300
UCikf13dmcA02f1U0-7yVefg,154621093,846000,3029
UCkOPyzQDXcO1jM8R6MDi3MA,3575025,52300,25
UCiwcuLWoC22ZhVALGFN12mQ,759944,1330,81
UCih38HwR_jTM6U4EDHRY0Jw,23095129,312000,230
UCkgtOQXaypyhtX2f5ikvQBA,88442,185,8
UCiQMYozSSTkJ2twtZM1bG9w,291714434,835000,2625
UCinTpnpgopxEX9DUpcLjEZw,1605956,5140,617
UCoJ4gzwVvGNH5GNqiJoQAAA,12635549,87300,359
UCoOae5nYA7VqaXzerajD0lg,79712910,1260000,319
UCpHvDA_ladtos5LKzl8TzkA,10945887,134000,198
UCmMPiOTJMKHjNGEdjK6L7CQ,25772741,135000,464
UCohqjDGw0sKlUha-eV1J0hQ,68556520,198000,4490
UCmZzyDv-s_JJ3P5tmYo6qeg,1927444,46900,18
UCnLKb1ii_ESTp7WHtLKY4zw,44385100,746000,888
UCnnAzRbUm_6mSqyqAJSkc_A,177367571,1510000,1396
UCn1R-KIOJhhXFieHkuOLDyg,18321773,76700,292
UCovADuA7KBuMFORurTzL86A,68057755,422000,442
UCpLCJhBGDn9AHzQvd7OHO8w,65931775,1060000,94
UCmc5pXcd1ig8aV6XBrL3krg,6763741,146000,61
UCnpajzdGgDLd1nXUQWazQ8w,20292579,195000,224
UCoofG8ys4pUnyaiFb9aG7Bg,8200639,97900,90
UCmmedC7p8SPskksKEGDy3Qg,30461211,116000,798
UCmoOnxeTHUcUBWFNSUR8HvQ,84565891,492000,1036
UConHGDR8hPoPtLin6u9TqYQ,15656002,265000,128
UCpcqUJ8sf8a40TTBpu6Ca4A,23820283,237000,71
UCptwuAv0XQHo1OQUSaO6NHw,110123329,498000,480
UCrtSRV2hhXb8lXB_UPNn_QA,1038119,7870,85
UCrA8eDQNn21d_YJ4F6yAb-Q,6403859,195000,46
UCqOnOi9l42-qHkyfqTD-H5g,114491,1650,47
UCrL9-a3SBk__3lt5ocBdEIA,11650,43,15
UCpTyhZ-X-v26HXrQRyfemgg,1977129,26000,174
UCrp4ptpOw4YkdLNhxEGuuew,12183601,213000,263
UCrndy8RexamaNoZIfKYpFgA,3387117,70200,203
UCrM-68puQvs_DWDstd-16vg,35870232,9120,101
