videoId,videoViewCount,likeCount,dislikeCount,commentCount
flX5m0NuqbM,72855,1134,36,225
fqfNWIGcoOI,131167,3746,150,954
g18uCk0gwZk,22206,1093,353,286
g4KITNM2HPs,59489,3630,147,359
gE-tOhG-fNY,155325,3061,74,237
gGF0Kt5Z4HQ,825497,10954,1344,2496
gNiR4trW_fc,76347,4186,137,495
gYMuzJgQY7I,91054,3293,122,291
gmwW7sGYkwQ,43909,808,25,121
h-fB97Sz9Qw,439610,8261,137,557
hArYliAY7AU,17048,318,5,46
hGKeGTExoMc,979318,19567,1014,2500
hGjKRKl05Bo,2492730,30746,1894,1814
hGsXQRDnxiU,42760,2565,119,252
hVJx-tlABZU,82107,1569,30,193
hYCf--ljEXI,38997,2859,118,261
hpLZU5I22Nc,39331,1775,373,273
hzOGudUaw6g,33215,1765,67,202
i55GJFMq9BY,13047,16,5,2
iJybJPxSQZs,233871,10816,502,1493
ijXp_mMJink,802683,67057,1396,4999
in47thrQgBA,150050,5665,176,529
ivxcn0m7kT8,214059,3154,264,243
iwR81Y_oehA,892155,38876,1899,2552
j2ToG0VTSug,1547697,24297,1603,1887
j7rRrj0UkyA,241572,4550,650,156
jlQlq5Jna0A,43818,2252,498,411
jzRYvPbi7dA,9525,64,4,3
k1LVY4AfYlQ,2687918,83710,1270,7527
kEEHy7MAznE,168065,6753,464,858
kHbAapBWLyY,16158,1137,35,125
kRt_C75IzTU,17015,709,24,248
kXiWT65FGIU,234025,9416,161,1175
kiJfCmyCxHE,11157,2,0,0
knQnwXwi2C4,247646,35326,232,1480
kutY56ty3jA,100276,672,29,350
kvyfjw0SPeI,54610,1163,27,240
lWM5Ygz1Y1I,1873714,34105,1100,1568
lYS0WqT5tIY,62734,9971,279,1002
ljSMmiL4vxE,886221,58672,1667,5515
m2vcHbQAKGY,39975,2410,39,522
m4u_sz0u964,22361,1244,25,244
m7LGTGhgeSU,172944,241,89,13
mgmi9tLw6no,1363098,46681,1277,9469
moJ5o0xEpZY,17523,204,6,25
mrepi7s66Jg,1262411,23798,765,1682
mrlvJ_TFs00,10623,42,18,3
n5Oppf0hpxY,7638,317,17,56
n5rOwCkHRMI,75535,2619,550,624
nMFahj5UpE8,295769,29027,449,1750
nNlKNYofu3c,364193,48495,1475,1702
ncOtK1n7v7s,64683,3476,202,231
ndS-PN8Pcao,39543,729,22,385
nfbG-TcQC6Q,675477,12178,192,909
nuflbB53ohQ,51237,786,37,247
nyNYUaI6A30,606231,19078,713,1652
o5r3CR_El4Y,15973,115,10,52
oHG2pi56jGo,27947,694,78,246
oHp278yidPw,42673,1392,27,327
oNFd-gNzUGc,128915,11740,111,1285
oOs58DJB100,25763,1235,38,87
oVkyajHUF5Y,65591,10650,172,1648
p2VFeK47KbA,23770,149,6,2310
pLe_pXT3vo8,78560,10052,94,480
pXijSv6GtIU,320321,7335,145,359
pajc3bVI9t0,112374,4038,76,641
phQnSuC8KaQ,75338,3893,292,696
pliv6RCQ9I4,94610,9395,85,208
pv3tcGab_6s,17351,283,20,58
q0h8ynH-9FM,722039,48587,851,2362
qp-lf4Pj8iE,118361,12018,259,920
qvwcaE3_AIk,29462,786,47,230
qwsLJTLtR9Y,441506,4776,625,1462
rN-kFlVvS2A,32508,1352,47,246
rSNySkWFDF0,90305,84,5,0
ri-7j9eOyKQ,83628,4183,140,499
riJv_V43IFo,533231,19875,523,1112
rlE2DeesSE8,9486,1042,12,100
rpq2mvBdv-I,162365,12763,159,1006
rtUAQvh3NbU,1962007,285257,4136,100685
rtm8FX8aXGE,1399138,277,94,17
rwWugzO_olQ,499770,6691,178,326
ryUplITRL-4,122219,6323,104,713
s4H6IUAk64g,386406,23201,632,17611
sJdADXEwivw,20424,3046,61,145
sM_ux1HS3tU,252604,11460,109,579
sQZlpxRJosU,82350,2574,75,212
sZair-jvvgY,1611386,46065,1606,4614
s_So1_uyCQw,20851,515,12,190
scRfJyJTMF0,117518,3758,72,220
slDvnFMaYPs,1966201,37544,2699,4133
t4HczVTOVIU,534138,17813,734,2296
tEo9cvss-vs,57381,1975,51,339
tFx1DvVF-Pc,27713,785,20,133
tTi706NtJm8,23922,80,3,14
tqfeqgBCYkA,109282,1146,68,366
uCbUqlm9XwI,115193,3872,83,571
uHSbD8GmdnY,331509,18646,1113,1071
uIrPwE2FG1g,173299,6948,746,881
uL-rziLZHbM,1246433,139491,2428,4674
uvMPLbCcHC0,109796,1620,238,224
vLzDqgYwCb0,28269,556,28,175
vYaNTmRZRwc,132016,5011,203,630
v_dPy8birCU,256659,6668,168,1107
vbg_TEvqU5E,18560,511,38,129
vcJfA7PbYyM,632864,2825,549,398
vkL2NNZlgoc,19234,1537,13,392
vnOQpVFhY30,149678,1663,88,320
vpw_z9vBPAE,2664668,33079,3575,5961
vzqnPVPn_c0,220641,8140,519,1050
wAhO6MmSSL4,11956,619,18,134
wKxP6Y98Dhg,31194,19,4,16
wjCvpSwplpg,934418,41763,1519,3995
wsH-Lm0ddWk,102763,7002,473,904
x3oEvL89XZk,181029,15126,343,1363
x7R8joj0PHE,351952,18968,587,872
xB7ly_ucoGo,40658,496,60,32
xNMUI79Xg80,17212,1542,19,340
xQjjlW7NRSE,52784,1383,24,103
xXndis-y_Mg,2972632,79111,2640,6832
xaDCXn4UoVQ,127223,1472,102,373
