videoId,title,channelId,channelTitle,uploaded
Akt5Rjv2D6k,10 Google Home Features You May Not Know— vs Alexa,UCwOBG77Tm8cE24FPxHb_abw,Smart Home Solver,2020-02-11T23:24:24Z
Qyjf2gNq3Vc,Google Home Mini: Instalación y primeros pasos,UCe9KiXkD58tAvY5xfQ7Q98w,FAQs Android,2018-06-21T17:28:21Z
rQndE5zQyzk,La divertida reacción de una abuela italoamericana a Google Home | Viral,UCnsvJeZO4RigQ898WdDNoBw,El País,2017-12-29T11:51:10Z
TkBN0J5i2ds,JBL Link 10 And JBL Link 20 Review - Better Than Google Home?,UCW5cHxkagtxS59B48uvhHVQ,GYMCADDY,2017-12-04T22:00:04Z
0DOmnG8NCQA,HomePod與Google Home先別吵架，四台智慧音響比較一次看!,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2018-03-16T07:50:15Z
Xxqc_-N26h0,TOP 3 COMANDI per GOOGLE HOME che (forse) non conosci!,UC7oeoeqraukaE8KFvCiFGQg,Doctor App,2018-04-29T09:00:42Z
AHRIcnBVvXI,Tu ASISTENTE PERSONAL en CASA: Google Home,UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2018-06-23T17:30:00Z
azwdn9xKxcI,TRUQUES AVANÇADOS / DICAS para GOOGLE ASSISTENTE / GOOGLE HOME e CELULARES ANDROID!,UCDUdvPnNWjQCif_GnrhUE6Q,EscolhaSegura,2019-09-25T21:30:00Z
Ql9xZUp2jOI,8 RAZONES por las que deberías comprar Google Home en lugar de Alexa,UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2019-12-12T17:00:11Z
A2R1JUGIYas,GOOGLE HOME HADER GULDBORG!?,UCb4MDdp49a-9zP9MIj24f6g,Moller,2019-05-10T13:00:02Z
fzC-rlrCvEs,Bliver Uvenner Med Google Home!,UCnKXl4f_8Timd6gdJcNh7sw,Benjamin Jønsson,2019-01-08T14:00:10Z
HbqQi1kbdIY,Google Home Mini Unboxing And Setup!(Tamil/தமிழ்)|Geekytamizha,UCZj7TPWYy-bxVoFukc3V2zQ,Geekytamizha,2018-05-20T09:30:00Z
Mx6YSWQlBJE,Google Nest Mini (2nd Generation) Unboxing | Google Home | Tech Unboxing 🔥,UCp3T5fUUJootTrVwGDdY6pw,Tech Unboxing,2019-12-05T15:00:05Z
tS-LP9FTmKA,รีวิว Google Home Mini ฉลาดจริงไหม?,UCGcBG9gd_RUhyT4ramtsQ6Q,SUPERTOMMO,2017-12-23T23:00:05Z
YR5sUebaK1U,Google Nest mini 智慧音箱 會說中文的 Google小姐 售價兩千台幣有找！,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2019-11-30T10:00:06Z
PVgFBcjBpMY,Family fun with Google Home,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-10-24T17:00:30Z
NH7HI2BW6aE,Read along with Google Home Mini and Disney&#39;s Little Golden Books,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2018-10-29T16:02:08Z
hoPCRgvI-yE,Choose a New Voice For Your Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-05-10T15:08:06Z
w-O6jtPJN7Q,Control Any LED Light Strip With Google Home or Google Home Mini (Google Assistant),UC_elPuYZ3vWE0QV_WMnYoSw,TechBlock,2017-12-07T19:29:23Z
UiBhshQ0FQA,Google Home Max | Introducing Smart Sound,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-12-11T16:59:15Z
-bTsfJ5Fvp4,Get to know Google Home Hub,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2018-10-09T18:22:21Z
zsOmwD3Oa9A,Qual o melhor assistente virtual? Conheça Alexa e Google Home. Como fazer sua casa falar com você!,UCnGsz7oDyQd043fPpXaDV7g,Celso Zucatelli,2018-06-05T23:37:41Z
WYeGWKAIjBo,Use your Google Home as a Bluetooth Speaker,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-08-16T13:00:06Z
Z5uPDvF-Gy0,Test du Google Nest Hub : tout ce que vous devez savoir,UCmgSIY2oqfRKNKDI2lrQH0g,Le comptoir,2019-05-28T08:59:22Z
ZZZC9Yety48,Tùy chỉnh câu yêu cầu và phản hồi của Google Home cực bá đạo,UCSeca92q0ZaRIcLOcsNsQyg,BanLinhKien.Vn,2019-07-25T04:43:01Z
f0abR0j8Z5g,تجربتي مع الإخوة الاعداء  Google home و amazon alexa ولماذا قررت ان استعملهما معا !,UCO58fldVogtwlz7c2PTeWrg,قناة المحترف | Almohtarif channel,2018-01-24T10:52:57Z
CSjBKfZJKwg,How to Connect &amp; Control TV from Google Home Mini-2020,UCzvmBKjsw19OY5RBauMtVpA,MJ Tube,2020-02-08T14:43:28Z
v6sR43O__8A,Google Home - Cum să-ți faci casa smart (Review în Română),UCibISIUAQA-V4tyoHU5nilw,Darwin,2017-02-25T12:11:36Z
H3QGhIyKrUI,Getest: hoe handig is de Google Nest Hub?,UCDmYblK8ScOM4LEfXCQNzCw,Bright,2019-02-13T19:48:52Z
vcU6eXY3v2Q,"AMAZON ECHO vs GOOGLE HOME, QUALE COMPRARE? rispondo alle vostre domande | TuttoAndroid",UCfzijU5thstIWeAQI4a-jag,TuttoAndroid,2018-11-21T19:33:56Z
RaG2HHfSVlU,Control Samsung Smart TV with Google Home (Mini) - No Chromecast Required.,UCk8WU5lvn-JNtGyUxhHm5dw,HelpCloud,2020-02-20T02:08:00Z
vCGZ-L-VccI,Configurar Chromecast 2 - Baixar Google Home,UCuOIKhzUsbZmhAw0XXvXJuQ,Olha que Fácil Tutoriais,2017-08-08T13:22:59Z
l7Ms4zRPndw,Configurações Básicas de Aplicativos Para Utilizar Equipamentos Sonoff - Ewelink - Google Home,UCf00lRemsQy57qQCFl6X-rQ,DIY - Faça Você Mesmo,2020-01-19T18:20:10Z
m5hiFurj7iQ,Google Home : Ça sert à quoi ?,UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2017-08-04T15:59:56Z
_y9QVyEb0N4,Google Home Hub Review - Honestly Underrated,UC7V6hW6xqPAiUfataAZZtWA,Android Police,2018-12-26T18:30:04Z
YPu1Wmxf9d4,Google Home New Update || Chorme Casting Bug Fixes ? New Experience,UC5RVdFbQPbpAhbYSspv_QQQ,Design By RPV,2020-02-20T12:48:28Z
UXy1mLmxi-Y,"Un enchufe inteligente con WiFi, control remoto, compatible con Google Home...",UCkdFXlSdL1cmYbpbry2wsdA,Alejandro Pérez,2018-07-27T13:26:12Z
0db9y-Ep_5Y,Google Nest Mini: de beste goedkope slimme speaker?,UCDmYblK8ScOM4LEfXCQNzCw,Bright,2019-10-25T18:57:10Z
_50mX5txyB8,Google Home in de woonkamer - Vraag het Google,UCIqEvFk7y5-VhSJopkjebMA,Google Nederland,2018-10-30T11:30:01Z
HmhJspoq1E8,Samsung Smart TV How to Setup With Google Home and Alexa,UCj2xtCfUX4tY0AouuOvEhNA,Geek Street,2019-12-27T07:00:02Z
EX8lkiXax_s,Google Home Miniがきた！我が家のスマートホーム化への道,UCLVkr1YnM_DdWtd0ZdWzqQA,のりごとー,2017-12-09T10:00:00Z
0O-CYBbW4Z8,Google Home Unboxing and Review in Sri Lanka,UCETxOvOv9_44-CUzsPlzyxQ,Chanux Bro,2017-05-01T12:02:17Z
