videoId,videoViewCount,likeCount,dislikeCount,commentCount
c4lBCgFXy_g,71298,1233,63,370
cISpUsKsLXk,72934,1902,143,388
cMi8Tepcgw4,281636,6355,170,202
cSlszbAyzUQ,1437,41,3,13
cX6WTdnIWtc,37822,997,46,124
cZvptLNIHUU,16856,1331,98,192
c_JtG4YV0gQ,405135,8935,966,1016
c_mwzExe2zE,12140,257,10,37
cdUZKvPebVQ,162456,4360,112,744
cp57VzOjjrI,333405,17063,414,1178
cpS1_Wvn7Y0,84602,2500,50,574
ctxcMHMBw2g,59476,2118,92,490
cu7mvcci7SA,44301,1221,141,409
cvWBN0ejy60,154601,1929,133,157
cwWZ3rm23Yw,383,9,2,12
d42RZdchZe4,30811,1468,61,218
dD5If7iQyO4,310,13,2,8
dMoaw4qnFX8,8716,8,1,0
dNNG8i6hK28,4216,273,12,71
dVm2FbvzECw,34465,887,32,269
dnvFy6M6KgI,14367,395,18,31
dsBeJhs-RFI,73719,1098,62,279
e16C84wa3lI,78305,1106,265,105
eB9UZpbUWSQ,15200,740,13,119
ee5TRwPkG8E,23549,2427,107,270
ehH8VykT0EQ,49596,1117,50,250
enq7Uo8aIuY,1771,195,8,53
exOqwBVEyK8,109490,1211,58,235
f1nBcA_nBOI,4200,252,5,79
f5AM6ZOBAzE,417532,5021,596,831
f5TcHFkb4a4,298457,11008,305,2164
fFKKS-eGg7M,639,64,1,26
fO46LZA2kxU,89618,2952,85,646
fS03XRjC7GU,1523,80,5,12
fTJXycRTzUY,84822,4155,113,540
fnhnBSveVgI,63428,1792,97,242
ftdgiJImrpU,84,3,0,0
fvO4aDOMdIA,156505,4033,137,822
fxxPEapuG4s,24673,1273,25,176
g3OoRFhyoj8,220,27,2,0
g9uJXvZOfPM,723226,37184,618,2816
gJNHNY-_1m8,243142,5952,181,607
gY3ThSZoj0o,13982,927,14,86
gesTMTfHxfE,624173,15760,492,1274
ghYLxw6BKV0,125707,2589,187,473
gkGUmJFeuHE,19513,156,16,25
gkihnEJ2s9Y,211972,5927,254,683
gyQCcz5WiEM,55783,1067,99,284
h0rksPEbCUI,106631,1261,44,130
hGhFIjuInV0,967026,133366,760,4490
hYMQP_edaLU,69147,2781,71,519
hehnKET0vi8,3668,196,5,35
hiTgyadVkyo,766,84,0,74
