videoId,videoViewCount,likeCount,dislikeCount,commentCount
aKVpOpW_hr0,264529,4440,105,189
aSUy3My8sAE,75995,3209,66,343
aUniGISO_lo,430284,13348,718,792
arZHYTJfB0k,963695,36608,1055,2025
ax01e4djxHU,506625,47025,1209,3075
b0WmZXlLbUs,47845,1994,118,755
b224xcfXoG0,28390,686,20,163
b3l5MJEuIpA,568341,3807,685,190
bD0jywkYCOI,339733,8151,451,1551
bDgUFNdfa-A,112423,8032,87,1632
bKvol6cHqpc,73,16,0,3
bMa0hRLqi64,259,51,0,0
bSoOeMD7hwo,960028,15618,1036,972
bm3mLBJWBhc,221808,6489,244,1547
bn_Fe_QqGmQ,10198,434,20,111
bpb7iH3Er2M,7502,219,92,85
bsDaJhUBxmA,769352,17991,351,678
c1imKQvsCfc,25810,4165,109,791
c2L5rE3YO7w,49194,1123,36,341
c9gGIku_i-w,181386,5371,161,812
cBPd0jep1iM,21390,395,10,101
cFF3CUtrLk0,38929,1011,11,39
c_n1RnodKjs,223374,5856,283,714
ccXFdmBdv5I,158,23,0,2
ctC7hMCSdRY,27994,2299,33,843
ctdy8TUgfe0,585272,44510,874,4739
czbzvrAUbrA,415587,3838,268,1701
dO30OnTsJhk,321004,16369,551,2090
dRjFqik2IJ8,44311,1884,193,192
dYVnBw2p8cE,215976,27369,1302,1889
do06MPWf9E4,419799,18628,298,1293
duYxNbt4LcE,586320,24012,1094,2494
eObdJKzhB0Q,90076,4853,62,553
eU2C6iDblcc,898,126,1,27
eY_Yww2-Kyw,352827,3114,281,550
ebsuSAh9M3o,84,17,0,12
edKDxJ7C8HE,566550,9966,270,1254
et4FAieC4wA,417,41,0,54
f7m1J_YswBA,1326016,16440,605,285
faKZHbp2nDI,24,2,0,0
fksBy5xTDDg,26072,801,104,86
fvnRFilkkxM,146313,2854,44,136
g7Ng6ymCvVc,103525,6484,226,392
g7Qpnmi0Q-s,70917,938,43,73
gPbq1f-QhC8,193,20,0,0
gQeywajbfyg,11789,775,37,395
gWIAk50P79c,38,14,1,5
gcXHZg9n5Bc,7003,421,21,95
gmuVeh8zv7Y,65047,1084,92,227
gqQ8qvDINdQ,37156,664,27,69
hCnlzDmV3QI,12409,143,3,32
hMGz5yHGuPg,79002,2001,111,71
hbXNy9chpRg,31260,2193,323,648
hbgJ-Zkpwvw,963871,29491,666,2488
hd3SBO7nlbE,492458,43532,655,2094
himiZflJ8Zg,44756,67,151,0
hnsSuJa871g,582216,33176,1636,1820
hwdzzPmVeE4,209157,9014,222,2817
hxAm0gJHADo,19331,792,90,95
i3Ft-Gvr9uQ,89386,1716,115,298
i3MRmmrUUUY,229,22,0,6
iDifZd-SKv0,471482,16042,304,5127
iHMOfaOMzBU,492018,24084,358,3186
iI8whevaRps,182058,10661,175,520
iYNWwAC0xM8,18461,2539,36,469
iYT-hYmq5Bs,195518,4824,114,1177
ifzF_4ZN7Ao,108297,2277,206,470
ilX9w0hAld0,134753,1151,73,60
j1Wqri9nqk4,70415,2635,89,94
j5AmFYTPnQ8,121366,11748,388,1075
jHwcaKjiDts,88878,2499,115,446
jUfGR3CZFI4,3317,88,23,36
jaEwp8peONM,77948,1805,59,208
jjt_nDIZI0Q,233976,3095,1945,949
jl2RxUlGT5s,40033,568,74,75
k9oQCXF8JUw,407564,9776,223,1362
kI1FeDvcSFU,126621,3757,63,561
kMG0TGy9x4Q,108495,7989,106,731
kQABeUrLfeY,87,8,0,9
kZxX6kVeaJ4,439347,4756,728,386
k_8er-RjpEk,241726,9961,194,311
ka5TD8WVKJU,129505,2864,392,466
ka9R3aw27Ck,832860,21105,1276,803
kg5U4gozgeo,408248,3146,609,891
kwcHuP3nMPw,106,7,0,1
l1d2J6YzpXM,4091,505,3,74
l9GnWYKyyYo,1069242,15897,675,2879
lF8aHnlcGpk,30,2,0,2
lL2YcrcO7Rg,1257020,79473,1430,4241
lMFZ9N58kMk,90621,3269,42,480
lTdJnWEpBaA,166161,1577,91,42
lxh5yxPvm9w,28751,391,20,45
lznxClBzyL8,51016,1317,54,277
m4zxFLoOKjs,19745,109,13,11
mVJsm_000c0,877658,14778,586,1628
mVTA2rNcaaE,2632,551,16,138
mbRsMQDQMEM,39937,2838,55,387
mbV6jXDAiIw,27554,1021,34,247
mdnoI_PIdaY,109512,2360,87,361
mfxUTHBvihA,14681,1879,26,126
muhFxgsTTng,9741,560,3,45
n1AXJjpM0L8,220157,4032,122,592
nBWnNtt78OA,3580,218,7,26
nBfAe0_Xjiw,8324,508,10,64
nDvjNYPcOd0,158649,9858,173,792
nEbYZntXOYc,190189,5179,264,5493
nSn0w8LC0QY,19195,129,39,0
nVy4GAtkh7Q,1270308,34830,2862,2671
nYTow1-qp-E,93285,8055,189,521
nYUge_mLd0w,8032,185,10,31
ny4A4QimE_A,261109,77,69,13
nzzqLc4pyzo,38236,1922,44,619
o3TmNg7yOug,2128,11,1,0
o79ujpHV_qE,7203,382,17,86
oKP6gA6u_H4,293259,7029,301,686
oVoOnExtu-E,106519,849,38,32
ofzpEjEx8EA,4454,52,2,2
oo7mb-R_Uzg,38,4,0,1
oxtYv7ZoTPw,194796,4651,107,5568
ozbItBzeGQQ,869109,8247,910,554
p5_j_w0JFhg,255,19,3,5
p5xhGljbCXc,151,33,1,14
pTWhE_HJ3l0,5535,13,18,7
pURgwyzk544,10261,1030,9,60
pVx91NfvLto,260504,11305,515,1000
pg-XDvF8EcA,980,139,1,24
pgt5UOX6p50,53644,2806,76,537
pnYSMNNPVCA,41283,786,29,90
pqRAi_3rERA,26797,182,29,40
q2HMRdopyiY,121255,3200,115,1656
q4ziE5Am0pM,362723,6383,289,948
q73J5GFGE34,1571,201,17,41
qEhmsgq8Y7Q,202154,1730,82,71
qElLHQd3MMY,76961,2542,61,510
qLe5RuMQ7PY,46016,1414,128,372
qOkEMeooAwY,14951,671,10,111
qUfWTYkj4Q0,720799,14596,346,4146
qZdiBhEKUfY,200167,10105,261,3064
qaIljpJ7dZI,311427,11875,668,1078
qld-ra6qkeY,21916,2027,27,276
qwi577pvqo8,60611,1477,389,394
r7aXV0Mx11s,26,3,0,0
r9QyCOvZwSA,12870,861,16,90
rA3LW-YWnsU,14051,160,9,43
