videoId,videoViewCount,likeCount,dislikeCount,commentCount
jWHgDjfkUy4,15884,567,26,93
jWTaSnrOCd4,306084,10633,423,5140
k51sfZeKgPs,365160,8015,1213,4073
kDqMhAgmkU4,35303,2963,700,1065
kGXrNDIDuIY,447325,3629,493,2772
klnBngT4dFw,89123,1497,44,578
l11QScfGmio,14822,2322,59,322
lIdMLKXLeOI,112927,3922,139,261
laAYpr4arWg,12180,111,14,55
lgO6NgUWofw,17980,269,11,63
lpdAbIgSLYU,267501,8893,216,937
luXfDJk_iNc,68766,5166,176,498
m14e6UXQIts,125143,7612,216,1284
mEnWvmfZaUA,36507,1557,36,252
mKokW-D0TpM,18689,1486,214,721
mLYfMEbMC4U,18209,2409,48,366
mP1De2Jq-_4,697180,78100,1094,5728
mX6ytsNtlqA,237029,16367,222,1391
mj9MPuywjmo,30988,1555,25,572
n2sVG7YvFyk,66210,5422,28,1769
nALbGpsUmxU,120379,3189,141,213
nDQeUX4GU1c,238525,12138,748,928
nDhVZlOJJvo,362212,11776,1344,909
nLmoLQpI_Lw,72208,6038,181,817
nUNIgja6RYg,64562,117,29,255
ngM3DCVHXBA,554985,42148,653,3936
niIzv9-cV3U,38246,3049,337,817
nvnKPHJKO5M,18251,1255,33,41
o3nGJ84CIm4,235307,19255,1144,1784
o8eL4kLMtFk,7462,895,92,151
oC3xJtLRlNc,741233,79475,2060,7773
oLFOHc72poE,33645,293,29,26
oOQiVHEn5G4,27149,3599,75,442
oOUTnCU5U0U,35028,950,65,191
oPQerOehjdI,228278,6097,1563,3000
oRZrhRIqi0o,104638,1812,265,339
oYHj_akNf9E,347879,10257,295,1098
odnj9c4JLBc,146778,10734,238,909
ozjkSXfzymw,42130,2516,459,1377
pFa_Mpf3f4E,109707,2577,80,542
pQt5uBscDLg,292483,28607,641,376
piHIWTJKi_A,112480,7178,427,1753
plxeHShOgRQ,66083,1047,124,231
pm-syIUskZ0,71435,2669,191,576
psTunlgKOMM,689070,23941,399,5495
pxyenY-PRGw,407756,20600,369,1248
pyGxPrTkhsc,24744,2695,103,334
q6Ho_Y51jJo,102444,9112,196,735
q6gz1Sa3--g,26873,1401,229,456
q8PRgan0TIY,28272,2153,81,386
qO2tdxaI5Jg,60225,852,87,328
qY10nc8UQmI,91191,5521,115,748
