channelId,channelViewCount,subscriberCount,videoCount
UCz5KYf_5Iz5dXJcuu1m20mw,2064639,6180,38
UCzlXf-yUIaOpOjEjPrOO9TA,216022570,963000,720
UCxbCDVe8TuzLbPFnxlC55Nw,25332034,396000,335
UCxE78QWWRGsgV4v-vZHErog,21717696,112000,403
UCzokB_rjpKDxsKzoj6NXmAA,993394,25500,35
UCz4Jqny1Ca-86Vp1OpxbHFw,5157900,37700,220
UCy1PnKNVtEG-SfSzyIfnvrA,119411911,274000,3091
UCzIO0iX4yKW2P4NkmmKq1PA,31134408,127000,827
UCzNu79N8Lq1wUY52MkhWKSA,491682270,1420000,5829
UCzeYbPfN28W89GaYWoiNldw,153615,2350,129
UCxz7sBKlpcpyCiPwXupRymw,596332830,2510000,2951
UCy4ssRxw_k0XdiH31OxVHmA,7961620,47800,337
UCzH-IRXHeF4jox0P4qBxWAQ,14950897,114000,489
