videoId,videoViewCount,likeCount,dislikeCount,commentCount
vtcIqWMEEgI,5477,323,6,39
vxuvVg0hjCw,49867,2279,203,493
vzToBFW007o,8345,225,5,69
w3tYM52gIIQ,383,69,0,13
wgYqfnE7gmw,28929,533,37,287
wi9DtYSOMks,134584,2018,125,448
wnneXKQFvwM,213857,2367,737,566
x20RTBA86bs,300629,5077,1138,1731
x3Wek3Wyo94,448116,38425,473,1412
xFD-jEjjZDA,123,5,0,1
xIs4HzlWq_o,2007,151,3,42
xPp0vZgN-F0,77862,835,90,261
xTaprNQoSsY,101134,7961,175,614
xbRqnSwSvF0,4377,94,11,53
xpsbtTHLqEI,472296,22332,372,2517
xuTOTrjsb4k,9815,157,27,82
yLE92F3Njg4,319111,40679,435,324
ySnnzIv9ICc,84794,11437,196,1313
ye6u7uX0_o8,2432,104,2,28
yfVyIS5XZvI,215968,17495,78,1725
ykdZ0__d98k,8557,1002,100,303
ywnQKE_RxnU,2486,110,6,43
z-DBu_fg7uI,32909,2039,135,366
zGit3enOnkc,23076,627,62,176
zXx811xC6Ns,66104,4166,84,580
