channelId,channelViewCount,subscriberCount,videoCount
UCqlV0Wt2OaPU9SVTigCuijQ,39050071,240000,723
UCobkOJcHoEhlgqCVXDPhIKw,14367,84,15
UCq7JZ8ATgQWeu6sDM1czjhg,826114485,1960000,4649
UCofdxeV1ElLer4iDFoi37gQ,10177,138,106
UCsAPtCbNnz436DaAr9S3jUw,21044928,313000,374
UCtGnMWpCcoRZVWxkVKp3Ulg,815289080,1180000,2862
UCud0xkMVI26iLYSq2woDqyg,2779060,10000,311
UCuXUhwBkMsJrmj808AtNsbQ,497164,4080,920
UCuVgoagmU3hmfMwtxG9s4Sw,245867356,1060000,1045
UCtVRqyK1SGKqOlER5-mnKZQ,120038826,284000,3153
UCvJJ_dzjViJCoLf5uKUTwoA,707044304,1940000,14276
UCt7sv-NKh44rHAEb-qCCxvA,2194114780,9790000,2508
UCtMVHI3AJD4Qk4hcbZnI9ZQ,449673126,2270000,1948
UCvCtIO1it51jSkZGibS9R3w,95426510,657000,264
UCuJyaxv7V-HK4_qQzNK_BXQ,162559780,1130000,713
UCsSgAvSY4FhNdIaboSeqXXg,113737,967,27
UCtmCJsYolKUjDPcUdfM8Skg,133544856,627000,2148
UCsgv2QHkT2ljEixyulzOnUQ,1236977317,3270000,1986
UCs_ouz-Hdk1vQRofWi3JkDg,8381035,79900,1100
UCvXWsfo4H2s8qGZmXnRVL8A,125395,1240,133
UCwY9B5_8QDGP8niZhBtTh8w,60738634,222000,15569
UCxKrf2zGbarAs-3zu_OQ-tw,115263939,646000,993
UCwIGYW99swpBNdIukegVC8w,7932,92,113
UCwx9TtFp_3uB_zf3x8jrN5A,1578,78,52
UCyXLnQ6Yolz5E3ivkc4dHbA,508462,1160,121
UCvyZS6W6zMJCZBVzF-Ei6sw,13616392,153000,262
UCwMGwPe6qW99O4iifloo02A,6565503,43200,103
UCwyi4mA4zCuXDhVwLxwtylA,70096766,143000,3165
UCxt9Pvye-9x_AIcb1UtmF1Q,493996006,1510000,846
UCxCg-nM4YEw-DMGGmDFlSHg,32812967,128000,1400
UCvYeAiD2hIN8niWV_ppWN7A,5618314,3320,70
UCvwgF_0NOZe2vN4Q3g1bY-A,1955316214,6940000,4931
UCx4H1gtwgO3hvEFA2lQhZ5w,101264173,851000,328
