videoId,title,channelId,channelTitle,uploaded
MOipBARTRVU,Unboxing Microsoft Surface 2 Laptop for ASMR &amp; Relaxation,UCgOfiuubHnhVrc9IEcSk1Nw,MassageASMR,2019-05-18T22:30:02Z
C57kb28dQYQ,The Microsoft Surface Pro 5 Teardown,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,2017-06-20T18:07:48Z
nAowV64-Oro,Microsoft Surface Book 2 15-inch Review - GTX 1060! | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2018-03-07T18:11:56Z
kDczwlW7buk,Microsoft Surface Duo Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2020-09-13T20:43:46Z
o-y6n82MSMM,Microsoft Surface Laptop Go | Make any place your workspace,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2020-10-12T23:00:25Z
omu82EAGFe4,รีวิว Surface Pro 7 และ Surface Laptop 3 ก่อนเปิดตัวในไทย ที่ IT City,UC5P5NlgQmjinm_M4OCzbOHA,beartai,2019-12-12T12:15:01Z
1hU39FPGalQ,Katie Sowers / Surface Pro 7,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2020-01-03T21:24:59Z
9Pybi_OZVBA,Microsoft Surface Duo: Exclusive look inside dual-screen design,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-08-12T13:00:05Z
Xj24z4B-YoU,Microsoft Surface Go 2 Review - For Artists,UClozNP-QPyVatzpGKC25s0A,Brad Cowboy,2020-05-14T14:00:13Z
NLjf31AOKAI,Microsoft Surface Laptop 3 15&quot; Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2019-10-25T23:30:00Z
kTJ_qYQ9-e4,Microsoft Surface Pro 6 Test: Das einzige echte Pro-Tablet? | Deutsch,UCC1OBBtayU21d4gfl_iFv7Q,TabletBlog,2018-11-08T10:00:07Z
ed1Ntp0m2II,Microsoft Surface Pro X Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2019-11-09T17:44:59Z
DHPhxdU0D_s,NEW Microsoft Surface Go 2 &amp; Surface Book 3 !!!,UC3fg6pL63upkXCc0T203wVg,Sara Dietschy,2020-05-06T13:38:15Z
6dZvhOwo9Vk,【轻电科技】价格亲民 轻巧便携 微软 Surface Go 评测,UCxb_lmEefeVV8RTp9OY2AsA,轻电科技,2018-09-19T05:58:27Z
QQFnrnu9lwM,Microsoft Surface Pro X (2020) Review - The Future of Laptops?,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-10-26T20:54:41Z
IdhnRJIK7ec,Microsoft Surface Book 3 Complete Walkthrough: A Lot More Powerful,UCaDBRJTQhIg_QhCkW7SxWGQ,TheUnlockr,2020-05-16T13:00:15Z
VLZ-rwXRSSk,Microsoft Surface Hub 2S | Microsoft Whiteboard Experience,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2019-04-17T15:06:46Z
50Ew6cgpJpI,Microsoft Surface Go 2 Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2020-05-18T22:32:12Z
RdomH6o_s7c,"Microsoft Surface Pro, Review en español",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2017-07-14T17:30:00Z
WGRBs0_xvjs,Vergleich: iPad Pro vs. Microsoft Surface Pro 7 | Deutsch,UCC1OBBtayU21d4gfl_iFv7Q,TabletBlog,2020-01-09T10:00:09Z
6mu4syLlSck,OS NOVOS SURFACES DA MICROSOFT! (E SURFACE GO!),UCCbD39MVnMsTLGxsHLnOKlg,Loop Infinito,2018-10-08T23:06:26Z
