videoId,title,channelId,channelTitle,uploaded
wqNycqTnD3Q,The Exclusive Google Pixel 5 Unboxing!! India Pricing?,UChYs-_zjKRYhdMddjx-NPLw,Singh in USA,2020-10-15T06:48:23Z
rqbIVe0kE48,Google Pixel 4a vs iPhone SE,UCXv-co3EYHF7aOH4A93qAHQ,Lew Later,2020-08-05T14:22:35Z
DjS3H7w-wSI,Weniger ist mehr: Google Pixel 5 (review),UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2020-10-14T15:00:50Z
SEP8knVIO5E,Das bessere Google Pixel: 3a (review),UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2019-05-08T12:00:05Z
kdrW4UgIozk,TWO WEEKS with the Google Pixel 5: Review,UCM3hWnv_tshvTS660fhHH7A,Jimmy Tries World,2020-10-28T19:00:15Z
gkihnEJ2s9Y,Das iPhone von Google? Pixel (XL) Review!,UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2016-10-18T13:00:02Z
iHq6JCP3VPg,Google Pixel 5 vs OnePlus 8T vs Galaxy S20 FE Camera Test Comparison!,UCGq7ov9-Xk9fkeQjeeXElkQ,Danny Winget,2020-10-15T12:00:54Z
5wHmgLQAxyw,iPhone 12 vs. Google Pixel 5 Battery Test,UChYU73igK5wQhWAXPh3X8PA,PhoneBuff,2020-11-14T17:22:04Z
ku83x6kx8WA,Designed for speed and helpfulness | Google Pixel 5G Phones,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2020-09-30T18:22:54Z
sQNNIINIhOM,Google Pixel 5 vs iPhone 12!,UCR0AnNR7sViH3TWMJl5jyxw,Jon Rettinger,2020-10-25T19:08:45Z
I8N8r3GK07U,Using the first Google Pixel in 2020 - Review,UC4xZF3xguQCG76hZVUivoXw,91Tech,2020-06-19T20:31:53Z
NqH7wW-whWQ,GOOGLE PIXEL 4a UNBOXING: BEST MIDRANGE CAMERA!,UCst-F1upPxpie6i_jA6vpRw,Mary Bautista,2020-09-14T11:29:53Z
YA-GuPb-jZo,"Google Pixel - recenzja, Mobzilla odc. 334",UC6NFFT5qOAvgO_NQomkRvSw,Mobzilla,2016-12-09T20:22:06Z
43apXUQu8NY,Google Pixel 5 Review - One Month Later,UCJOl2JvledP26K2OQ_HLgnQ,6 Months Later Reviews,2020-11-13T19:00:01Z
ubYYvupKKrA,Google Pixel 5 live reveal event (Watch party with CNET),UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-09-30T19:04:40Z
8yJHKsBAtBo,"NO HAY MEJOR CÁMARA a ese precio, Google Pixel 3a XL REVIEW",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2019-05-16T17:30:00Z
4e1gVapDlY8,Google Pixel 4a - Aller guten Dinge sind vier! (review),UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2020-08-03T14:59:50Z
Hi8r2-dkC2k,Google Pixel 4a Tips Tricks &amp; Hidden Features + Android 11 !!!,UCIxLxlan8q9WA7sjuq6LdTQ,Hayls World,2020-09-24T16:00:08Z
AIHvMudsOOM,"Обзор Pixel 4A - Google, я ВАС ЛЮБЛЮ!!...",UCL0tSwuCfEQi6EFSUJd83VQ,Andro-news.com,2020-08-27T05:43:30Z
0gIOxAZBhhc,Google Pixel 5 vs 4a 5G vs 4a | All Three 2020 Pixel Phones Compared,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-13T13:00:00Z
o4IgyZ8xilc,在国外谷歌手机真好用？谷歌Pixel 4【值不值得买第419期】,UC9v3JGut2Z1PxrXEpGzgEAA,TESTV,2020-03-06T02:00:57Z
7BG-lpjNjqc,Najmúdrejší Smartphone? | Google Pixel 3 Unboxing,UCf4pkVHnnWTqUbjxZgFzvfw,Duklock,2018-11-22T16:41:57Z
7E0KAoNxxj8,Google Pixel 3 Unboxing &amp; Camera Features ll in telugu ll,UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2018-11-02T12:39:15Z
6cN30IQQrIg,GOOGLE PIXEL 4 - JAKÝ S NÍM MÁM PROBLÉM?,UClDKwR-G0jjwEBntb7Cf5Vw,AtiShow,2019-11-22T17:30:01Z
JegKxb9NIt8,"「邦尼評測」旗艦全面對比！Google Pixel 4 XL 深度開箱評測（實測對比iPhone 11 Pro,Galaxy Note10+,Pixel 3 夜拍相機螢幕音響測試 值不值得買",UC2Zn5hlv7_hPsLlh_xwcH6g,邦尼幫你,2019-11-01T09:30:01Z
p4RvAEeQ-0A,Google Pixel 5: One reason to buy it,UC8wXC0ZCfGt3HaVLy_fdTQw,Digital Trends,2020-10-01T14:15:07Z
3_vkjaLM7IY,UNBOXING &amp; REVIEW - Google Pixel - ”Frumosul de el”,UCNz5n8PoSGYSwkOH_SMnl2A,George Buhnici,2016-12-27T10:49:08Z
