videoId,title,channelId,channelTitle,uploaded
tTxZZ48FG4s,Apple MacBook Pro M1 Review - The HYPE is real! | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-11-17T16:45:07Z
9yRtud3CUdU,"M2 MacBooks, A14X iPad Pro, AirPods 3 — Reacting to MASSIVE Leak Bombs!",UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-26T14:27:12Z
eVkO-vbcKOs,30 triệu mua Macbook Air 2020 hay Macbook Pro đây?,UCEeXA5Tu7n9X5_zkOgGsyww,Vật Vờ Studio,2020-05-12T05:31:49Z
Lgkft-CcLC0,Recensione MacBook air M1 e CONFRONTO con MacBook Pro M1,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-11-23T11:30:01Z
tEvXVJHTQAk,PC guy is BACK! Watch him troll Apple&#39;s MacBook event (&#39;I&#39;m a Mac&#39; - &#39;I&#39;m a PC&#39;),UCmKtn_HvpfbTu3QV4lhJIMw,CNET Highlights,2020-11-10T19:17:21Z
k0iE1nGhPQI,"Mac新時代突入☄️MacBook Air (M1, 2020) の凄さを解説します！",UC1JMhM9TJT7yMLx8ZtbDO8g,Yuka Ohishi,2020-11-17T14:00:10Z
3g_DveYbxJE,📚INSTRUKCJA OBSŁUGI MacBooka 💻,UCtFUJKqP_HSNxP2BW0drpFw,instrukcje Apple,2019-01-17T19:12:25Z
_LRR0gy7Z6c, ДЁШЕВО И СЕРДИТО – НОВЫЙ MACBOOK 12!,UCQWeDEwQruA_CcyR08bIE9g,iKakProsto2,2020-09-02T17:00:07Z
ubVFa_jPhVw,"BALO CỦA DUY THẨM CÓ NHỮNG GÌ??? (2020): ẢNH BẠN Q, MACBOOK PRO, NINTENDO SWITCH...",UCOygiQNXiiQ_rpRjHU5ri-A,Duy Thẩm,2020-06-08T13:15:02Z
lIQ7p3k9E1s,MacBook Air M1 Review for Software Engineers!! Student’s Perspective,UChYs-_zjKRYhdMddjx-NPLw,Singh in USA,2020-11-23T03:16:03Z
b68GNK4a0Hg,I was wrong about the M1 MacBook Air (2020),UCVqVBw5UbAHGKS9mQELOWFQ,Mark Linsangan,2020-11-27T17:15:01Z
Fbqm5qYOX8I,Macbook Pro 13 2019 ماك بوك برو 13 الجديد نسخة 2019 | هالمره يستاهل 👍,UCLn_FTyCk-i54tjLTJklIhQ,Q8 Geek | التقنية,2019-09-18T10:09:08Z
QSOo1VZYJKA,CHEGOU meu 💻 MACBOOK AIR 2020!! Por que fiz a troca?! Valeu a pena ou VACILEI?,UCDUdvPnNWjQCif_GnrhUE6Q,EscolhaSegura,2020-07-07T21:31:06Z
O87r3FQH5j0,APPLE PRESENTA I NUOVI MAC CON APPLE SILICON (M1) - UNA RIVOLUZIONE,UCXDorkXBjDsh0wNethPe-zQ,Andrea Bentivegna - BlackGeek,2020-11-11T14:37:11Z
cMZ-bvu0Rss,Bir bilgisayara 9 BİN TL vermek? MacBook Air Uzun Kullanım Testi,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-02-09T13:07:35Z
kNNfdHQgae0,新MacBook Air登場！　M1チップの性能にはビックリ。高速なWindowsノートと較べた結果には、涙ものショックです。,UC-IdN5EFZvzzZGqgul8eXKQ,戸田覚,2020-11-17T14:00:17Z
AlfwEmTnGMY,Apple MacBook Air 2018 - [UNBOXING &amp; REVIEW],UCNz5n8PoSGYSwkOH_SMnl2A,George Buhnici,2018-11-21T21:19:50Z
0b4yboIGqYg,S01E87: Melyik MacBookot/Airt/Prót érdemes megvenni,UCRJovKcgUL7QumDE1YsLqzg,Magyarósi Csaba,2017-05-03T06:00:00Z
dNXTyqOhNaE,MacBook Pro 16&#39;&#39; po Mesiaci (2020),UCf4pkVHnnWTqUbjxZgFzvfw,Duklock,2020-01-07T19:34:15Z
GHx3NJPE_RA,A Look Inside Apple&#39;s New M1 MacBooks!,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,2020-11-24T17:12:23Z
