videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
j0TVgxaLmhs,Google Pixel 5 vs OnePlus 8T vs Samsung Galaxy S20 FE - ULTIMATE Comparison! | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-10-14,497192,13749,425,1953,216022570,963000,720,532,125,358,1567.0699462890625,2020-10-13,1551.0799560546875,2020-10-20
fvO4aDOMdIA,iPhone 12 vs Google Pixel 5 vs Samsung Galaxy S20 FE - CAMERA Comparison! | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-10-28,156505,4033,137,822,216022570,963000,720,267,54,165,1598.8800048828125,2020-10-27,1645.6600341796875,2020-11-03
uWwQJAUOBoY,Dua Lipa captured on Google Pixel 2,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,2018-01-05,482758,27801,267,1373,5946497923,16200000,131,463,14,567,1095.760009765625,2018-01-04,1112.050048828125,2018-01-11
FEdhF4KeekA,"Обзор Google Pixel 4 — камера, камера!",UCRP4EhX1Op-jL7D87PB3qhQ,808,2019-10-24,480738,22909,1262,18059,424947253,2500000,511,21,7,989,1257.6300048828125,2019-10-23,1260.699951171875,2019-10-30
CgLddTYUbxY,Google Pixel 5 — первый обзор!,UCRP4EhX1Op-jL7D87PB3qhQ,808,2020-10-17,363372,17842,3025,2769,424947253,2500000,511,15,5,1072,1567.699951171875,2020-10-16,1632.97998046875,2020-10-23
E7LdZSzcdYI,Google Pixel 4 Officially Haram Dekat Malaysia,UCtRBfxZcIedVEjSU6FnVjow,Fazli Halim,2019-11-24,475996,10687,735,1343,24689658,237000,197,77,16,365,1293.6700439453125,2019-11-22,1304.0899658203125,2019-11-29
HUWd-n0JRGY,Google Pixel 5 and 4A 5G: Which should you buy?,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-10-01,475634,6814,765,1192,1288390838,2890000,19961,238,103,231,1465.5999755859375,2020-09-30,1459.1400146484375,2020-10-07
PSK-RJyF1fs,Google Pixel 5: What to expect,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-09-28,115686,1929,124,251,1288390838,2890000,19961,57,29,48,1439.06005859375,2020-09-25,1455.5999755859375,2020-10-02
oa6zIEOQw_U,L&#39;iPhone &quot;Parfait&quot; de Google : Test Pixel XL !,UCJy0lX8ThZ7lCtst7JnegWQ,Jojol,2016-12-03,471723,11125,633,1354,387833886,2110000,1432,90,11,572,764.4600219726562,2016-12-02,809.4500122070312,2016-12-09
4OqiKMqJrUQ,"2Gud.com | Refurbished Google Pixel Only 10,000 Rs.",UC3hNf9tl-m8Kf7XvrxXdviA,Prince Chandra Tech,2019-04-23,463206,15793,1011,1177,85903452,722000,1011,166,28,444,1253.760009765625,2019-04-22,1296.199951171875,2019-04-29
Y3UBwNxHhrQ,Recensione PIXEL 4 e 4 XL di GOOGLE,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2019-10-21,435093,9815,277,1036,432030204,1080000,2461,50,10,419,1244.4100341796875,2019-10-18,1264.300048828125,2019-10-25
5TzzrcgKNDU,Recensione PIXEL 3a (BEST BUY) e 3aXL,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2019-05-07,326755,6854,194,1373,432030204,1080000,2461,100,10,388,1193.4599609375,2019-05-06,1136.5899658203125,2019-05-13
QSNuhBtQ2H4,Recensione PIXEL 4a di GOOGLE. BELLISSIMO  ma fa incazzare!,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-08-03,306588,10255,216,1193,432030204,1080000,2461,60,18,533,1487.949951171875,2020-07-31,1498.3699951171875,2020-08-07
rO5V_Gm9vZw,Recensione PIXEL 5 GOOGLE. PASSO INDIETRO? Ma PIXEL e sempre PIXEL!,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-10-26,95973,3212,123,518,432030204,1080000,2461,31,6,232,1632.97998046875,2020-10-23,1616.1099853515625,2020-10-30
aMQdBviVIDI,Pixel 4 XL | تجربة أول موبايل مع رادار,UC1FYFqgdW_1LueJTmXn-8cg,Omardizer | عمرديزر,2019-11-03,405269,20168,559,1246,235177555,2210000,785,1,2,1018,1272.25,2019-11-01,1309.0,2019-11-08
GyYJ8qjkddU,أرخص موبايل من جوجل | Google Pixel 4a,UC1FYFqgdW_1LueJTmXn-8cg,Omardizer | عمرديزر,2020-09-22,265021,29315,478,1411,235177555,2210000,785,18,1,1066,1430.1400146484375,2020-09-21,1458.6600341796875,2020-09-28
c_JtG4YV0gQ,1.000 dolarlık Google Pixel 3 XL kutusundan çıkıyor!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-02-17,405135,8935,966,1016,491682270,1420000,5829,53,5,597,1119.6300048828123,2019-02-15,1116.56005859375,2019-02-22
bYlYie_YGnk,Google Pixel 4 XL Kutu Açılışı - iPhone&#39;un belalısı elimizde!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-11-11,338187,8360,396,830,491682270,1420000,5829,22,2,428,1309.0,2019-11-08,1333.5400390625,2019-11-15
NLX4heKmKWM,Uygun fiyatlı Google Pixel 3a kutudan çıkıyor!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-05-08,70031,2125,152,361,491682270,1420000,5829,21,0,250,1178.8599853515625,2019-05-07,1124.8599853515623,2019-05-14
8xbhenu-t7k,Google Pixel 4a - Leave it or Buy it .........!?,UCS261lQDXjMvc8Jck-2CQEg,Gyan Therapy,2020-10-18,394448,29114,618,1938,79388968,725000,511,372,72,640,1567.699951171875,2020-10-16,1632.97998046875,2020-10-23
P34f9C-ZRkM,Google Pixel 4a - Real Life Full Day Test  ............!!,UCS261lQDXjMvc8Jck-2CQEg,Gyan Therapy,2020-10-22,257645,16382,303,1227,79388968,725000,511,423,81,538,1585.989990234375,2020-10-21,1510.800048828125,2020-10-28
WbJXcMlxJiM,iPhone 12 VS Google Pixel 5 Camera Comparison!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-10-29,352846,6804,464,841,401789667,3040000,899,341,55,237,1510.800048828125,2020-10-28,1745.8499755859375,2020-11-04
C2WS16oH4kg,Vật Vờ| Google Pixel - siêu phẩm xứng tầm đỉnh cao của Android,UCEeXA5Tu7n9X5_zkOgGsyww,Vật Vờ Studio,2016-12-13,351103,2795,82,263,855094796,1990000,4679,19,2,89,807.9000244140625,2016-12-12,812.5,2016-12-19
8UhQHDXA5nI,Trên tay &amp; đánh giá nhanh Google Pixel 3 XL,UCEeXA5Tu7n9X5_zkOgGsyww,Vật Vờ Studio,2018-11-03,298585,5757,137,355,855094796,1990000,4679,28,10,151,1071.489990234375,2018-11-02,1077.02001953125,2018-11-09
3ZHVXbY6ykE,Vật Vờ| Đánh giá Google Pixel điện thoại Android xuất sắc nhất 2016,UCEeXA5Tu7n9X5_zkOgGsyww,Vật Vờ Studio,2016-12-26,235499,2243,75,328,855094796,1990000,4679,23,7,122,807.7999877929688,2016-12-23,792.4500122070312,2016-12-30
