videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
o5nKJaARd3A,El accidentado lanzamiento de Google Stadia | ¿Un servicio muerto en lanzamiento?,UCzGMBzt6UOMoQe_dqOfShZw,Cultura VJ,2019-11-24,299187,13306,552,1295,44714515,383000,736,25,40,573,1293.6700439453125,2019-11-22,1304.0899658203125,2019-11-29
8iH_eFCbXmE,PS5 NOW VS Google Stadia,UCX77Km4pLRsU9OFYEMdIvew,TheGamer,2019-10-23,297019,4181,277,1183,425732054,1730000,1040,146,71,250,1241.199951171875,2019-10-22,1260.6600341796875,2019-10-29
Hbd9uKZPmb0,Google Stadia Price Reveal - Huawei Goes To Russia,UCXv-co3EYHF7aOH4A93qAHQ,Lew Later,2019-06-07,280084,8133,226,934,59254274,788000,227,313,103,235,1047.760009765625,2019-06-06,1091.010009765625,2019-06-13
ePFzCMvAeBk,8K i 120 FPS na słabym PC? Co zmieni Google Stadia,UCtGnMWpCcoRZVWxkVKp3Ulg,TVGRYpl,2019-03-20,275176,11406,178,1049,815289080,1180000,2862,98,19,457,1202.4599609375,2019-03-19,1189.8399658203125,2019-03-26
8ATutWS9FeM,The True Potential of Google Stadia | Ashens,UCxt9Pvye-9x_AIcb1UtmF1Q,ashens,2020-02-21,270266,19904,285,1689,493996006,1510000,846,460,164,365,1516.989990234375,2020-02-20,1314.949951171875,2020-02-27
kIeut9CUCKg,BITS: Google Stadia fracasará porque no entiende el gaming,UChXHOzuSXAGZSDEWHOEk84g,levelup.com,2019-08-22,262294,22353,637,1619,376125491,1270000,3238,37,31,740,1191.5799560546875,2019-08-21,1173.75,2019-08-28
d9rUEBpnEiY,I Played It! What&#39;s Wrong With Google Stadia,UC4_bwov47DseacR1-ttTdOg,boogie2988,2019-06-14,246114,9506,668,1906,895037873,4280000,2327,572,204,254,1091.010009765625,2019-06-13,1113.199951171875,2019-06-20
sk5yi6nbtMI,"Почему Cyberpunk 2077 получила 18+, новые игры Google Stadia, дата выхода Deadly Premonition 2…",UCq7JZ8ATgQWeu6sDM1czjhg,StopGame.Ru,2020-04-29,245960,17561,292,515,826114485,1960000,4649,9,5,219,1232.5899658203125,2020-04-28,1349.02001953125,2020-05-05
s_Ds8x7fSMY,Google Stadia Game Prices Are Hilarious,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2019-11-19,242594,7282,420,1565,183706953,517000,2646,355,237,207,1319.8399658203125,2019-11-18,1305.6400146484375,2019-11-25
tB4UldlJPFw,Google Stadia&#39;s Overheating Problem,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2019-11-24,172147,6086,242,1048,183706953,517000,2646,251,106,205,1293.6700439453125,2019-11-22,1304.0899658203125,2019-11-29
