videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
GXU_LP6WDB8,Google Home Mini [Análise / Review],UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2017-12-28,223248,8641,163,208,447881510,2610000,4037,7,3,60,1060.199951171875,2017-12-27,1091.52001953125,2018-01-03
pd1I025g75Q,Get to know Google Home Hub,UCK8sQmJBp8GCxrOtXWBpyEA,Google,2018-10-10,307641,2380,621,229,2523956523,9540000,2360,30,8,42,1145.1700439453125,2018-10-09,1133.0799560546875,2018-10-16
KgxGnZH94mA,Полный обзор Google Home,UCDF_NIAEkcAUvzxe1DUzaQA,Rozetked,2017-01-12,294880,7537,182,255,286799398,1240000,904,6,3,107,829.8599853515625,2017-01-11,829.02001953125,2017-01-18
XLzKS7EkjQM,Google Home Mini Smart Speaker - REVIEW,UCcGYJndqreqXMUZoOhn3E7A,JimsReviewRoom,2017-11-14,281394,3686,129,275,167246639,997000,619,76,11,57,1041.199951171875,2017-11-13,1034.6600341796877,2017-11-20
-D2iv5GszD4,"Controlando el aire acondicionado, la tele y mucho más con Google Home",UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2019-01-08,270566,6206,150,631,86828429,518000,902,15,1,95,1075.9200439453123,2019-01-07,1051.510009765625,2019-01-14
Ql9xZUp2jOI,8 RAZONES por las que deberías comprar Google Home en lugar de Alexa,UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2019-12-12,180599,3848,255,349,86828429,518000,902,14,4,105,1344.25,2019-12-11,1351.9100341796875,2019-12-18
XsMk2VDrypc,Las 5 rutinas que más utilizo con Google Home y Alexa,UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2020-02-25,113261,2880,121,513,86828429,518000,902,23,5,178,1419.8599853515625,2020-02-24,1386.3199462890625,2020-03-02
EGakW4VMgMM,4 diferencias entre Google Nest Mini y Google Home Mini ¿merece la pena el cambio?,UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2020-01-21,77233,1914,97,168,86828429,518000,902,8,3,57,1479.52001953125,2020-01-17,1431.72998046875,2020-01-27
28aUnKSJ_P8,"How Google Home Works? First Impression, Demo &amp; Setup | Digit.in",UCXpIVRiyfsMB2aXXn2yq6LA,Digit,2016-10-06,262347,1058,119,254,61949340,250000,3922,47,13,47,801.22998046875,2016-10-05,811.77001953125,2016-10-12
aGdhSlJuCrE,"Cuma Dengan 679RIBU, Rumah Udah Jadi Smarthome &amp; Makin Nyaman | Google Nest Mini 2 Review",UCN4NEg52XVGn_itFQqlESFA,DK ID,2020-03-22,258328,4333,237,479,112447901,701000,760,47,12,213,1068.2099609375,2020-03-20,1110.260009765625,2020-03-27
