videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
5KL7udmKL50,ich habe ein iPhone 11 gekauft (und bereue es),UCVtv5QaWg0xXulHq89ZpNOQ,Pocket Hazel,2019-10-06,943394,40921,5684,8332,64995506,372000,377,37,4,99,55.6425895690918,2019-10-04,57.89760971069336,2019-10-11
80c0Rkae0NQ,New Iphone Price In Bangladesh 📱 Best Place To Buy Iphone In Dhaka 😱 Cheap Price!..,UCS3GPkZzB-u02uELXnkTeHw,NabenVlogs,2018-12-28,950757,17960,1516,959,157953203,1620000,1098,84,18,213,37.8206901550293,2018-12-27,34.439476013183594,2019-01-03
wjCvpSwplpg,Así DESBLOQUEAN un iPhone con iCloud (Documental) | Yulay,UCiwzI8XHuLUGbaUwSaeq1ow,Yulay,2020-11-05,934418,41763,1519,3995,235786461,1780000,280,41,30,1029,114.75202178955078,2020-11-04,119.48999786376952,2020-11-11
ShgiYW_GKZc,BELI 10 MYSTERY BOX IPHONE 11 PRO MAX 128GB! #investigaphone,UCu_97c8LGl_tvHfIIfOtM9A,Pricebook,2020-10-21,918717,19722,1621,1123,138022197,1040000,712,45,13,638,117.3076171875,2020-10-20,116.39917755126952,2020-10-27
UGgMyheufpo,【Joeman】iPhone 12詳細開箱！五種顏色直接包色！,UCPRWWKG0VkBA0Pqa4Jr5j0Q,Joeman,2020-10-26,905798,14879,697,1590,584721558,1980000,2156,6,2,1085,114.84187316894531,2020-10-23,108.67251586914062,2020-10-30
gGF0Kt5Z4HQ,【Joeman】滿心期待卻讓我失望的iPhone 12 Pro Max開箱！,UCPRWWKG0VkBA0Pqa4Jr5j0Q,Joeman,2020-11-22,825497,10954,1344,2496,584721558,1980000,2156,4,0,1096,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
UCGIvN-Bdc4,【Joeman】今年最有特色的iPhone！iPhone 12 mini 開箱！,UCPRWWKG0VkBA0Pqa4Jr5j0Q,Joeman,2020-11-24,393623,6219,228,640,584721558,1980000,2156,1,2,390,113.8499984741211,2020-11-23,119.0500030517578,2020-11-30
ljSMmiL4vxE,iPhone 12 Pro Sağlamlık Testi: Yapamazsınız Dediler Yaptık!,UC26buublzO30XpR-KP2TfAw,webtekno,2020-11-10,886221,58672,1667,5515,818583548,3110000,1250,74,27,999,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
-Hh8rkYmNSQ,iPhone 12 e 12 pro UNBOXING PRIME IMPRESSIONI e CONFRONTO,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-10-20,825260,32690,780,3177,432030204,1080000,2461,92,29,966,115.7802505493164,2020-10-19,114.8518524169922,2020-10-26
FgINtyYR2e4,Recensione IPHONE 12 PRO,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-10-22,535583,15182,758,2480,432030204,1080000,2461,117,28,871,116.6687240600586,2020-10-21,111.00847625732422,2020-10-28
