videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
_42elYp8z18,Apple Silicon MacBook Pro (M1) — Tech Reviewer Reacts!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-11,104112,2470,120,438,18418341,191000,159,116,44,64,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
WJvYP93pWiE,[spin9] คลิปเดียวเคลียร์! ปี 2020 ซื้อ MacBook รุ่นไหนดี?,UCovADuA7KBuMFORurTzL86A,spin9,2020-05-26,295831,6362,48,414,68054564,422000,442,9,3,226,79.44196319580078,2020-05-22,80.17935943603516,2020-06-01
pRlhDrNWiWU,"[spin9] สรุปเปิดตัว! MacBook Pro , MacBook Air และ Mac mini ใหม่ ใช้ชิป Apple M1 แรงขึ้นหลายเท่า",UCovADuA7KBuMFORurTzL86A,spin9,2020-11-10,123240,2520,23,179,68054564,422000,442,2,0,131,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
x4wxvZ9Oa_c,"2020, Nếu Mua Thì MACBOOK Nào Phù Hợp?",UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-04-17,286762,4296,99,335,61053704,244000,797,31,8,131,70.64904022216797,2020-04-16,67.77567291259766,2020-04-23
NosrYKTkEDg,Đánh giá Macbook Pro 13 (2020): Đây Không Còn Là Apple!,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-05-26,257375,3338,158,273,61053704,244000,797,15,3,88,79.44196319580078,2020-05-22,80.17935943603516,2020-06-01
LgBQus_k9go,Những Lý Do Không Nên Dùng Macbook!,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2019-10-21,202637,3181,204,364,61053704,244000,797,36,9,96,57.946632385253906,2019-10-18,60.43940734863281,2019-10-25
urMipgKoWe0,ĐIỀU CHỈ MACBOOK LÀM ĐƯỢC!,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-04-06,128325,2891,83,278,61053704,244000,797,37,8,92,59.49069213867188,2020-04-03,66.04080200195311,2020-04-09
GU-vZc20fuU,Trên tay Apple M1 Macbook Air: Mạnh hơn cả Intel Core i9... 😳😳😳,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-11-21,69416,1759,57,461,61053704,244000,797,41,17,189,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
L2d938lHhyM,"Làm việc trên Apple M1 MacBook Air...(20 Tabs Safari, Edit video 4K,...)",UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-11-24,54477,1417,29,322,61053704,244000,797,28,12,125,113.8499984741211,2020-11-23,119.0500030517578,2020-11-30
h_ZbB_fbR7c,"Apple M1 Chip - NEW MacBook Air, 13in MacBook and Mac Mini 2020",UCey_c7U86mJGz1VJWH5CYPA,iJustine,2020-11-11,280642,12832,517,1214,1240288004,6800000,1981,452,74,355,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
